證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_GRI_廢棄物管理揭露度,E_每百萬營收廢棄物,E_有害廢棄物回收百分比%,G_報廢產品及電子廢棄物再循環百分比%,總重量(有害+非有害)(噸),廢棄物密集度(公噸/單位),有害廢棄物量(公噸),非有害廢棄物量(公噸),一般廢棄物罰鍰次數,事業廢棄物罰鍰次數,廢棄物清除處理機構罰鍰次數,廢棄物裁罰金額,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱,SGA_alt,dLNSGA,dLNSGA_alt,dLNREV,DEC,SUCC_DEC,WATER_RATE,WATER_DISC,WASTE_DISC_GRI,WASTE_INTENSITY,WASTE_DISC,WASTE_FINE,WASTE_DENSITY,Waste_FineAmt,WASTE_FINE_INT,WATER_INTENSITY,SIZE,AI,EI,ROA,LEV,dLNSGA_w,dLNSGA_alt_w,dLNREV_w,WATER_RATE_w,水回收率%_w,製程水回收率%_w,WASTE_INTENSITY_w,WASTE_DENSITY_w,WASTE_FINE_w,WASTE_FINE_INT_w,WATER_INTENSITY_w,SIZE_w,AI_w,EI_w,ROA_w,LEV_w,WATER_RATE_w_l1,WATER_RATE_w_l2,製程水回收率%_w_l1,製程水回收率%_w_l2,WATER_DISC_l1,WATER_DISC_l2,WASTE_DISC_GRI_l1,WASTE_DISC_GRI_l2,WASTE_INTENSITY_w_l1,WASTE_INTENSITY_w_l2,WASTE_DISC_l1,WASTE_DISC_l2,WASTE_FINE_w_l1,WASTE_FINE_w_l2,WASTE_FINE_INT_w_l1,WASTE_FINE_INT_w_l2,WATER_INTENSITY_w_l1,WATER_INTENSITY_w_l2
1101,2021,6863624.0,709024.0,5797048.0,357552.0,107041452.0,441684559.0,1114.0,1.95,1.27,48.91,95.73,102430.0,,,1963980.0,13.091,0.0,3.0,2.0,,,,2883.55,0.0005,0.0,2883.55,1.0,3.0,0.0,15600.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,6506072.0,0.09433226827384011,0.045493940793894794,-0.06619857419543962,1.0,1.0,,1.0,1.0,,2.0,3.0,0.0005,15600.0,0.03531932389784991,0.01834784528147096,19.906106517839337,4.126294540548646,1.0407183191050136e-05,1.27,48.91,0.09433226827384011,0.045493940793894794,-0.06619857419543962,,,,,0.0005,3.0,0.03531932389784991,0.01834784528147096,19.906106517839337,4.126294540548646,1.0407183191050136e-05,1.27,48.91,,,,,1.0,1.0,1.0,0.0,,,2.0,0.0,2.0,1.0,0.033889059480937296,0.03265462642515504,0.018876295938119417,0.017294387316473595
1101,2022,8973011.0,820576.0,6850260.0,1302175.0,113929706.0,460808961.0,1147.0,1.55,0.72,48.29,93.39,9610000.0,,,19246000.0,17.78,1.0,3.0,5.0,,,,1363.66,0.0002,0.0,1363.66,0.0,0.0,0.0,12000.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,7670836.0,0.26798571208460764,0.16468971083060246,0.06236548286445398,0.0,0.0,,1.0,1.0,,5.0,0.0,0.0002,12000.0,0.0260411602542599,0.16892872522641286,19.948494113771456,4.044677873565302,1.0067611339223504e-05,0.72,48.29,0.26798571208460764,0.16468971083060246,0.06236548286445398,,,,,0.0002,0.0,0.0260411602542599,0.16892872522641286,19.948494113771456,4.044677873565302,1.0067611339223504e-05,0.72,48.29,,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,3.0,2.0,0.03531932389784991,0.033889059480937296,0.01834784528147096,0.018876295938119417
1101,2023,10503609.0,967612.0,8095687.0,1440310.0,109314335.0,469438522.0,1183.0,1.53,0.7,45.91,84.89,9779460.0,,,19041190.0,45.92,2.0,3.0,5.0,0.012,,,105940.35,1.5237,0.0,105940.35,3.0,1.0,0.0,18000.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,9063299.0,0.157497618177878,0.16680757628350307,-0.041354104801587965,1.0,0.0,,1.0,1.0,0.012,5.0,1.0,1.5237,18000.0,0.038343679004681254,0.17418749334202144,19.96704790448176,4.294391234232912,1.0822002439112857e-05,0.7,45.91,0.157497618177878,0.16680757628350307,-0.041354104801587965,,,,0.012,1.5237,1.0,0.038343679004681254,0.17418749334202144,19.96704790448176,4.294391234232912,1.0822002439112857e-05,0.7,45.91,,,,,1.0,1.0,1.0,1.0,,,5.0,2.0,0.0,3.0,0.0260411602542599,0.03531932389784991,0.16892872522641286,0.01834784528147096
1101,2024,15601408.0,1405451.0,12742894.0,1453063.0,154606511.0,593413647.0,1217.0,1.95,1.08,48.11,92.72,1921000.0,,,30561000.0,85.67,2.0,5.0,4.0,0.9691,44.8,0.0,34929.44,0.552,557.6,34371.84,4.0,4.0,0.0,139200.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,14148345.0,0.3956422541999167,0.4453644743063343,0.34665571102913617,0.0,0.0,,1.0,1.0,0.9691,4.0,4.0,0.552,139200.0,0.23457498947610148,0.19766955351576365,20.201402263534302,3.8382189932479625,7.871596041644068e-06,1.08,48.11,0.3956422541999167,0.4453644743063343,0.34665571102913617,,,,0.9691,0.552,4.0,0.23457498947610148,0.19766955351576365,20.201402263534302,3.8382189932479625,7.871596041644068e-06,1.08,48.11,,,,,1.0,1.0,1.0,1.0,0.012,,5.0,5.0,1.0,0.0,0.038343679004681254,0.0260411602542599,0.17418749334202144,0.16892872522641286
1101,2025,17479997.0,1684333.0,14471452.0,1324212.0,149804135.0,588835474.0,1256.0,1.48,-0.07,50.29,101.17,,,,,16.65,2.0,5.0,4.0,0.2259,98.4,0.0,190223.11,1.2698,4230.3,185992.81,2.0,1.0,3.0,33600.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,16155785.0,0.11369603200977707,0.13268053374515532,-0.03155457622889202,1.0,0.0,,0.0,1.0,0.2259,4.0,1.0,1.2698,33600.0,0.05706177953538173,,20.19365737152606,3.930702406846113,8.384281248311337e-06,-0.07,50.29,0.11369603200977707,0.13268053374515532,-0.03155457622889202,,,,0.2259,1.2698,1.0,0.05706177953538173,,20.19365737152606,3.930702406846113,8.384281248311337e-06,-0.07,50.29,,,,,1.0,1.0,1.0,1.0,0.9691,0.012,4.0,5.0,4.0,1.0,0.23457498947610148,0.038343679004681254,0.19766955351576365,0.17418749334202144
1101,2026,,,,,,,,,,,,,,,,16.65,2.0,5.0,4.0,0.2259,98.4,0.0,,,,,1.0,0.0,1.0,14400.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,1.0,0.2259,4.0,0.0,,14400.0,,,,,,,,,,,,,,0.2259,,0.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.2259,0.9691,4.0,4.0,1.0,4.0,0.05706177953538173,0.23457498947610148,,0.19766955351576365
1102,2005,,,,,,95053952.0,785.0,5.56,4.0,44.73,80.92,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,0.0,,,,,,,,18.369955204151147,,,4.0,44.73,,,,,,,,,,,,18.369955204151147,,,4.0,44.73,,,,,,,,,,,,,,,,,,
1102,2006,,,,,,106864489.0,754.0,5.33,3.82,41.97,72.33,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,0.0,,,,,,,,18.487072131846652,,,3.82,41.97,,,,,,,,,,,,18.487072131846652,,,3.82,41.97,,,,,0.0,,0.0,,,,,,,,,,,
1102,2007,,,,,,128166664.0,735.0,6.29,4.75,40.47,67.98,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,0.0,,,,,,,,18.66884203743562,,,4.75,40.47,,,,,,,,,,,,18.66884203743562,,,4.75,40.47,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1102,2008,2748642.0,,,,44157780.0,144232619.0,726.0,1.21,0.56,46.47,86.82,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,0.0,,,,,,,,18.786937963891674,3.26630140826826,1.644104391117488e-05,0.56,46.47,,,,,,,,,,,,18.786937963891674,3.26630140826826,1.644104391117488e-05,0.56,46.47,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1102,2009,1977883.0,,,,48418125.0,163728191.0,668.0,1.9,1.09,46.21,85.91,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,-0.3290798907344854,,0.09210509812618284,0.0,,,0.0,0.0,,,,,,,,18.913718238876935,3.3815475299797337,1.3796486336470071e-05,1.09,46.21,-0.3290798907344854,,0.09210509812618284,,,,,,,,,18.913718238876935,3.3815475299797337,1.3796486336470071e-05,1.09,46.21,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1102,2010,2004571.0,,,,53814116.0,169581478.0,668.0,3.14,1.97,45.98,85.1,,,,,,,,,,,,,,,,0.0,1.0,0.0,6000.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,0.013402991983634038,,0.10566158484227017,0.0,0.0,,0.0,0.0,,,1.0,,6000.0,0.0353812224705342,,18.94884406545258,3.151245260630129,1.2413099938313584e-05,1.97,45.98,0.013402991983634038,,0.10566158484227017,,,,,,1.0,0.0353812224705342,,18.94884406545258,3.151245260630129,1.2413099938313584e-05,1.97,45.98,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1102,2011,2466738.0,,,,68826626.0,193605256.0,633.0,2.55,1.53,47.13,89.15,,,,,,,,,,,,,,,,4.0,3.0,0.0,26100.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,0.2074665572653327,,0.24605486395132203,0.0,0.0,,0.0,0.0,,,3.0,,26100.0,0.13481038965181813,,19.08133188119856,2.812941259099349,9.197022094327273e-06,1.53,47.13,0.2074665572653327,,0.24605486395132203,,,,,,3.0,0.13481038965181813,,19.08133188119856,2.812941259099349,9.197022094327273e-06,1.53,47.13,,,,,0.0,0.0,0.0,0.0,,,,,1.0,,0.0353812224705342,,,
1102,2012,2034063.0,,,,63793183.0,236655001.0,613.0,1.62,0.88,38.86,63.55,,,,,,,,,,,,,,,,1.0,0.0,1.0,12000.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,-0.1928613594447608,,-0.07594434077367396,1.0,0.0,,0.0,0.0,,,0.0,,12000.0,0.05070672476513606,,19.28211394656736,3.7097224165785865,9.609177206285506e-06,0.88,38.86,-0.1928613594447608,,-0.07594434077367396,,,,,,0.0,0.05070672476513606,,19.28211394656736,3.7097224165785865,9.609177206285506e-06,0.88,38.86,,,,,0.0,0.0,0.0,0.0,,,,,3.0,1.0,0.13481038965181813,0.0353812224705342,,
1102,2013,2370095.0,,,,70172781.0,262403581.0,592.0,2.25,2.06,41.75,71.68,15641683.0,,,18508842.0,,,,,,,,,,,,0.0,0.0,1.0,6000.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,0.15289476813383907,,0.09531416568821882,0.0,0.0,,1.0,0.0,,,0.0,,6000.0,0.022865541610120024,0.2637609873264108,19.385394262044745,3.7393926428539292,8.436319489746316e-06,2.06,41.75,0.15289476813383907,,0.09531416568821882,,,,,,0.0,0.022865541610120024,0.2637609873264108,19.385394262044745,3.7393926428539292,8.436319489746316e-06,2.06,41.75,,,,,0.0,0.0,0.0,0.0,,,,,0.0,3.0,0.05070672476513606,0.13481038965181813,,
1102,2014,2881200.0,,,,77683281.0,282819055.0,579.0,1.38,1.1,42.82,74.87,15738403.0,,,21327819.0,,,,,,,,,,,,2.0,3.0,0.0,3600.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,0.195276835301204,,0.1016795596748743,0.0,0.0,,1.0,0.0,,,3.0,,3600.0,0.012728986736767083,0.27454838062259496,19.460317869490467,3.640668253958017,7.453341215080758e-06,1.1,42.82,0.195276835301204,,0.1016795596748743,,,,,,3.0,0.012728986736767083,0.27454838062259496,19.460317869490467,3.640668253958017,7.453341215080758e-06,1.1,42.82,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.022865541610120024,0.05070672476513606,0.2637609873264108,
1102,2015,3018802.0,,,,66287480.0,270077209.0,582.0,0.4,0.31,42.66,74.41,12680000.0,86.3,,19065871.0,,,,,,,,,,,,1.0,1.0,1.0,31200.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,0.04665318991019163,,-0.15863901972804584,1.0,0.0,,1.0,0.0,,,1.0,,31200.0,0.1155225208210738,0.28762401286034706,19.41421843534335,4.074332121239184,8.779938534395937e-06,0.31,42.66,0.04665318991019163,,-0.15863901972804584,,,86.3,,,1.0,0.1155225208210738,0.28762401286034706,19.41421843534335,4.074332121239184,8.779938534395937e-06,0.31,42.66,,,,,1.0,1.0,0.0,0.0,,,,,3.0,0.0,0.012728986736767083,0.022865541610120024,0.27454838062259496,0.2637609873264108
1102,2016,2355226.0,,,,60946190.0,238470785.0,579.0,1.9,0.98,41.01,69.53,12720000.0,85.73,,18160651.0,66.506,0.0,0.0,0.0,,,,,,,,0.0,2.0,0.0,7200.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,-0.24822337504960323,,-0.08400969702806549,1.0,1.0,,1.0,0.0,,0.0,2.0,,7200.0,0.030192377653304577,0.2979784462326521,19.289757366030663,3.9128087416128885,9.500183686625859e-06,0.98,41.01,-0.24822337504960323,,-0.08400969702806549,,,85.73,,,2.0,0.030192377653304577,0.2979784462326521,19.289757366030663,3.9128087416128885,9.500183686625859e-06,0.98,41.01,,,86.3,,1.0,1.0,0.0,0.0,,,,,1.0,3.0,0.1155225208210738,0.012728986736767083,0.28762401286034706,0.27454838062259496
1102,2017,2733762.0,0.0,2733762.0,0.0,69700034.0,247064348.0,571.0,2.05,1.09,40.99,69.46,12610000.0,85.9,,2811225.0,70.042,0.0,0.0,0.0,,,,,,,,0.0,8.0,0.0,20400.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,2733762.0,0.14904199368030646,,0.13420946185211236,0.0,0.0,,1.0,0.0,,0.0,8.0,,20400.0,0.08256958223693205,0.04033319409858537,19.325159378881896,3.5446804516623334,8.192248514541615e-06,1.09,40.99,0.14904199368030646,,0.13420946185211236,,,85.9,,,8.0,0.08256958223693205,0.04033319409858537,19.325159378881896,3.5446804516623334,8.192248514541615e-06,1.09,40.99,,,85.73,86.3,1.0,1.0,0.0,0.0,,,0.0,,2.0,1.0,0.030192377653304577,0.1155225208210738,0.2979784462326521,0.28762401286034706
1102,2018,3018351.0,0.0,2875798.0,0.0,85624732.0,279187998.0,529.0,2.83,1.21,43.03,75.54,,,,5296456.0,70.123,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,31200.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,2875798.0,0.099031973195995,0.05065151837863979,0.20577336107924538,0.0,0.0,,0.0,0.0,,0.0,0.0,,31200.0,0.11175265492609034,0.061856614044643085,19.447395940822503,3.2605999631041183,6.178121526850443e-06,1.21,43.03,0.099031973195995,0.05065151837863979,0.20577336107924538,,,,,,0.0,0.11175265492609034,0.061856614044643085,19.447395940822503,3.2605999631041183,6.178121526850443e-06,1.21,43.03,,,85.9,85.73,1.0,1.0,0.0,0.0,,,0.0,0.0,8.0,2.0,0.08256958223693205,0.030192377653304577,0.04033319409858537,0.2979784462326521
1102,2019,3523141.0,0.0,3332110.0,0.0,94999021.0,297278512.0,495.0,2.85,1.91,43.0,75.44,16000.0,85.16,,6500.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,3332110.0,0.15464226549617166,0.14727553601234789,0.10389241963379803,0.0,0.0,,1.0,0.0,,0.0,1.0,,0.0,0.0,6.842175773579814e-05,19.51018000819509,3.129279742788086,5.210580012187705e-06,1.91,43.0,0.15464226549617166,0.14727553601234789,0.10389241963379803,,,85.16,,,1.0,0.0,6.842175773579814e-05,19.51018000819509,3.129279742788086,5.210580012187705e-06,1.91,43.0,,,,85.9,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,8.0,0.11175265492609034,0.08256958223693205,0.061856614044643085,0.04033319409858537
1102,2020,3659338.0,0.0,3115420.0,0.0,79939010.0,297086855.0,496.0,2.95,1.99,42.82,74.87,,,,2448000.0,75.975,0.0,3.0,0.0,,,,,,,,1.0,0.0,0.0,7200.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,3115420.0,0.03792933547046928,-0.06724176235380774,-0.17260261736600668,1.0,0.0,,0.0,1.0,,0.0,0.0,,7200.0,0.02423533683440824,0.030623346473767937,19.50953509509186,3.7164189924293534,6.204730331286314e-06,1.99,42.82,0.03792933547046928,-0.06724176235380774,-0.17260261736600668,,,,,,0.0,0.02423533683440824,0.030623346473767937,19.50953509509186,3.7164189924293534,6.204730331286314e-06,1.99,42.82,,,85.16,,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.11175265492609034,6.842175773579814e-05,0.061856614044643085
1102,2021,3494661.0,0.0,2855967.0,0.0,94034188.0,317056069.0,489.0,2.39,1.51,43.14,75.88,15058000.0,,,17520000.0,0.0,1.0,5.0,0.0,,,,3816.0,0.001,,,2.0,0.0,0.0,8400.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,2855967.0,-0.046045881463371074,-0.08695348482241272,0.16239444935580138,0.0,0.0,,1.0,1.0,,0.0,0.0,0.001,8400.0,0.026493736664602374,0.1863152154831177,19.57458919001826,3.3717106059340884,5.20023632255962e-06,1.51,43.14,-0.046045881463371074,-0.08695348482241272,0.16239444935580138,,,,,0.001,0.0,0.026493736664602374,0.1863152154831177,19.57458919001826,3.3717106059340884,5.20023632255962e-06,1.51,43.14,,,,85.16,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.02423533683440824,0.0,0.030623346473767937,6.842175773579814e-05
1102,2022,3184209.0,0.0,3324394.0,0.0,91122104.0,324243127.0,497.0,0.33,0.31,43.18,76.0,15219000.0,,,17700000.0,73.73,1.0,5.0,5.0,,,,2654.0,0.247,0.0,2654.0,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,3324394.0,-0.0930324687418338,0.15187691206940812,-0.0314580089715264,1.0,0.0,,1.0,1.0,,5.0,,0.247,,,0.19424485633035865,19.597004184328622,3.5583367017074146,5.454219977185777e-06,0.31,43.18,-0.0930324687418338,0.15187691206940812,-0.0314580089715264,,,,,0.247,,,0.19424485633035865,19.597004184328622,3.5583367017074146,5.454219977185777e-06,0.31,43.18,,,,,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.026493736664602374,0.02423533683440824,0.1863152154831177,0.030623346473767937
1102,2023,2977139.0,0.0,3271753.0,0.0,82564009.0,336726851.0,484.0,0.82,0.49,43.02,75.5,14146000.0,,,16910000.0,72.63,1.0,5.0,5.0,0.0297,,,2772.0,0.248,0.0,2772.0,1.0,2.0,0.0,8400.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,3271753.0,-0.0672411342877961,-0.015961474964633737,-0.09862655012419808,1.0,1.0,,1.0,1.0,0.0297,5.0,2.0,0.248,8400.0,0.0249460355628129,0.20481079110390582,19.634782628501384,4.078373313970255,5.862118444369629e-06,0.49,43.02,-0.0672411342877961,-0.015961474964633737,-0.09862655012419808,,,,0.0297,0.248,2.0,0.0249460355628129,0.20481079110390582,19.634782628501384,4.078373313970255,5.862118444369629e-06,0.49,43.02,,,,,1.0,1.0,1.0,1.0,,,5.0,0.0,,0.0,,0.026493736664602374,0.19424485633035865,0.1863152154831177
1102,2024,3143398.0,0.0,3225514.0,0.0,81848827.0,331827224.0,480.0,1.84,1.33,38.27,61.98,12165000.0,,,14970000.0,240.48,1.0,5.0,5.0,0.0348,98.0,0.0,3461.0,0.315,0.0,3461.0,0.0,0.0,0.0,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,3225514.0,0.054341608162550514,-0.014233609500429623,-0.008699886557362646,1.0,1.0,,1.0,1.0,0.0348,5.0,0.0,0.315,0.0,0.0,0.18289816175374143,19.620124981782112,4.054147581125384,5.864470116352431e-06,1.33,38.27,0.054341608162550514,-0.014233609500429623,-0.008699886557362646,,,,0.0348,0.315,0.0,0.0,0.18289816175374143,19.620124981782112,4.054147581125384,5.864470116352431e-06,1.33,38.27,,,,,1.0,1.0,1.0,1.0,0.0297,,5.0,5.0,2.0,,0.0249460355628129,,0.20481079110390582,0.19424485633035865
1102,2025,2832714.0,0.0,3063564.0,0.0,74132148.0,324040459.0,474.0,1.1,0.67,37.22,59.29,,,,,67.57,2.0,0.0,5.0,0.0463,98.0,0.0,1564.0,0.12,0.0,1564.0,0.0,0.0,0.0,6000.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,3063564.0,-0.10406911770717464,-0.05151337329013472,-0.09902468824913413,1.0,1.0,,0.0,0.0,0.0463,5.0,0.0,0.12,6000.0,0.018516206335826724,,19.596378939417352,4.371119247752001,6.3939871268805e-06,0.67,37.22,-0.10406911770717464,-0.05151337329013472,-0.09902468824913413,,,,0.0463,0.12,0.0,0.018516206335826724,,19.596378939417352,4.371119247752001,6.3939871268805e-06,0.67,37.22,,,,,1.0,1.0,1.0,1.0,0.0348,0.0297,5.0,5.0,0.0,2.0,0.0,0.0249460355628129,0.18289816175374143,0.20481079110390582
1102,2026,,,,,,,,,,,,,,,,67.57,2.0,0.0,5.0,0.0463,98.0,0.0,,,,,0.0,1.0,0.0,6000.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,0.0,0.0463,5.0,1.0,,6000.0,,,,,,,,,,,,,,0.0463,,1.0,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0463,0.0348,5.0,5.0,0.0,0.0,0.018516206335826724,0.0,,0.18289816175374143
1103,2005,,,,,,32979504.0,103.0,3.6,2.24,58.36,140.16,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,0.0,,,,,,,,17.311396835564803,,,2.24,58.36,,,,,,,,,,,,17.311396835564803,,,2.24,58.36,,,,,,,,,,,,,,,,,,
1103,2006,,,,,,34395571.0,102.0,4.09,2.26,45.92,84.92,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,0.0,,,,,,,,17.353438364054632,,,2.26,45.92,,,,,,,,,,,,17.353438364054632,,,2.26,45.92,,,,,0.0,,0.0,,,,,,,,,,,
1103,2007,,,,,,30360315.0,97.0,3.97,3.23,37.48,59.94,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,,,,,,,0.0,0.0,,,,,,,,17.228646885931948,,,3.23,37.48,,,,,,,,,,,,17.228646885931948,,,3.23,37.48,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1103,2008,586925.0,78888.0,508037.0,0.0,6226665.0,29663351.0,81.0,-0.09,-0.44,39.44,65.12,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,586925.0,,,,,,,0.0,0.0,,,,,,,,17.205422868737294,4.763922741949342,1.3008568792443466e-05,-0.44,39.44,,,,,,,,,,,,17.205422868737294,4.763922741949342,1.3008568792443466e-05,-0.44,39.44,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1103,2009,647948.0,53763.0,594185.0,0.0,4202418.0,29998110.0,77.0,0.36,-0.03,36.63,57.81,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,647948.0,0.09891340286716677,0.09891340286716677,-0.39318080255145205,1.0,,,0.0,0.0,,,,,,,,17.216644937641846,7.138297522997474,1.832278464445945e-05,-0.03,36.63,0.09891340286716677,0.09891340286716677,-0.39318080255145205,,,,,,,,,17.216644937641846,7.138297522997474,1.832278464445945e-05,-0.03,36.63,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1103,2010,608727.0,55925.0,552802.0,0.0,4880669.0,29912133.0,93.0,1.1,0.87,39.56,65.45,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,608727.0,-0.06244055487657185,-0.06244055487657185,0.14962222671784708,0.0,0.0,,0.0,0.0,,,,,,,,17.21377474200524,6.1286952669808175,1.9054764828346276e-05,0.87,39.56,-0.06244055487657185,-0.06244055487657185,0.14962222671784708,,,,,,,,,17.21377474200524,6.1286952669808175,1.9054764828346276e-05,0.87,39.56,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1103,2011,516353.0,67100.0,449253.0,0.0,5169912.0,30319279.0,96.0,0.92,0.43,40.41,67.81,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,516353.0,-0.1645792512290427,-0.1645792512290427,0.057573366465884845,0.0,0.0,,0.0,0.0,,,,,,,,17.227294338772328,5.86456384557416,1.8568981444945292e-05,0.43,40.41,-0.1645792512290427,-0.1645792512290427,0.057573366465884845,,,,,,,,,17.227294338772328,5.86456384557416,1.8568981444945292e-05,0.43,40.41,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1103,2012,496658.0,91674.0,404984.0,0.0,4772948.0,29317386.0,74.0,3.6,0.52,43.89,78.22,,,,,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,496658.0,-0.03888897965840599,-0.03888897965840599,-0.07989152375001041,1.0,0.0,,0.0,0.0,,,,,,,,17.193691276847275,6.1424063283320915,1.5504044879600615e-05,0.52,43.89,-0.03888897965840599,-0.03888897965840599,-0.07989152375001041,,,,,,,,,17.193691276847275,6.1424063283320915,1.5504044879600615e-05,0.52,43.89,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1103,2013,473491.0,46056.0,427435.0,0.0,4268305.0,33374653.0,72.0,2.07,3.59,35.58,55.24,,,,,,,,,,,,,,,,0.0,0.0,0.0,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,473491.0,-0.047768755400991125,-0.047768755400991125,-0.11174735041953987,1.0,1.0,,0.0,0.0,,,0.0,,0.0,0.0,,17.323307277626892,7.819181853218081,1.6868522750834348e-05,3.59,35.58,-0.047768755400991125,-0.047768755400991125,-0.11174735041953987,,,,,,0.0,0.0,,17.323307277626892,7.819181853218081,1.6868522750834348e-05,3.59,35.58,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1103,2014,478235.0,45915.0,432320.0,0.0,3937686.0,33666479.0,71.0,0.66,-0.27,42.73,74.6,5094574.0,,,11644738.0,,,,,,,,,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,478235.0,0.009969338425573682,0.009969338425573682,-0.08062355179802161,1.0,1.0,,1.0,0.0,,,,,,,2.9572540827277747,17.332013211864464,8.54981301200756,1.803089428664449e-05,-0.27,42.73,0.009969338425573682,0.009969338425573682,-0.08062355179802161,,,,,,,,2.9572540827277747,17.332013211864464,8.54981301200756,1.803089428664449e-05,-0.27,42.73,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,
