論文名稱,畢業學年度,學位類別,作者,博碩士論文網址
太陽能發電時延系統之混合式最大功率追蹤智慧控制,111,碩士,陳廷宇,https://hdl.handle.net/11296/ee42hy
基於多項式模糊模型之編隊控制系統設計,111,碩士,梁又中,https://hdl.handle.net/11296/6e7q25
整合非破壞性超音波方法與三維成像於木構件損傷之研究,111,碩士,王力寬,https://hdl.handle.net/11296/b9chmz
應用平方和之單相雙向換流器時延智慧控制,111,碩士,蕭崇仁,https://hdl.handle.net/11296/f5ek99
探討行動遊戲虛擬抽獎購買意願之研究,111,碩士,謝鈞成,https://hdl.handle.net/11296/kdcq4a
DDOS-MADI：基於 LSTM-Pearson 的 DDoS 檢測的最大攻擊差異指示器,111,碩士,林奇諺,https://hdl.handle.net/11296/7n3mjf
過氯酸鋅/二甲基亞碸複合電解質對鋅離子電池循環性能影響研究,111,碩士,李品勳,https://hdl.handle.net/11296/9mhtzn
以成衣染整業為例分析關係行銷類型與業務人格特質之關係,111,碩士,游淑珍,https://hdl.handle.net/11296/62mx5f
單晶鍺的結構相變:摻雜效應,111,碩士,蘇緣庭,https://hdl.handle.net/11296/3dxw4b
探討葫蘆素-I在人類肝癌中對MED28之影響,111,碩士,陳柏惟,https://hdl.handle.net/11296/2b9a25
植基於生成對抗網路之單影像超解析度,111,碩士,王鑀蓁,https://hdl.handle.net/11296/nbf7ws
支援緊急任務隨按即說服務之LTE-A 與陸地移 動互聯系統:客戶端平台,111,碩士,蘇瓞㦤,https://hdl.handle.net/11296/858f9v
醫院導入電子同意書系統對使用者認知與整體效益評估,111,碩士,呂冠毅,https://hdl.handle.net/11296/uq7t99
運用社群大數據探討新常態消費者行為-以餐飲業者外送平台事件為例,111,碩士,許朝詠,https://hdl.handle.net/11296/24gkvg
《哈利波特》系列中文化專有名詞與咒語之翻譯策略,111,碩士,賴憶芳,https://hdl.handle.net/11296/zs5qhp
醫院員工代謝症候群盛行狀況與相關因素 : 以中部某醫院勞工體檢資料為例,111,碩士,許盛榮,https://hdl.handle.net/11296/89kbgf
用於光譜調製的嵌入式石墨烯量子點/二氧化矽混合結構,111,碩士,曾靖筌,https://hdl.handle.net/11296/vdp5hs
麵包樹甲醇萃取物之抗汙染活性及其奈米纖維改善 皮膚吸收之探討,111,博士,楊淳茵,https://hdl.handle.net/11296/rjkg38
某A家人壽保險之服務品質、品牌形象與顧客滿意度及忠誠度關係之調查研究,111,碩士,楊美琴,https://hdl.handle.net/11296/vkh6jq
社區產業發展的可能與限制：以彰化縣為例,111,碩士,陳雅菁,https://hdl.handle.net/11296/4vxr7r
鎳鐵鈷合金之動態切削加工分析,111,碩士,蔡岳儒,https://hdl.handle.net/11296/56246x
碳排放量資訊之價值攸關研究-以台灣高碳排產業公司為例,111,碩士,彭柏元,https://hdl.handle.net/11296/nqucvz
以知識為基礎之財金時間序列之研究,111,碩士,姜育昇,https://hdl.handle.net/11296/k385u5
馬來西亞華裔單身女性性態度與性滿意度之相關調查研究,111,碩士,陳素嘉,https://hdl.handle.net/11296/r279ug
輕微腦創傷與工作記憶改變的縱向追蹤,111,碩士,陳永立,https://hdl.handle.net/11296/97b2e9
應用田口方法電泳沉積還原氧化石墨烯及脫氧溫度對腐蝕電流密度影響之研究,111,碩士,許鈞淮,https://hdl.handle.net/11296/5yk6vn
開發具螢光追蹤之經鼻遞送微胞載體合成與性質研究,111,碩士,陳弘龍,https://hdl.handle.net/11296/jbm6d8
基於量子強化式學習之避障系統設計,111,碩士,吳奕承,https://hdl.handle.net/11296/bap5gq
馬來西亞華小家長性騷擾經驗與親職教育的需求,111,碩士,楊潔冰,https://hdl.handle.net/11296/6j947x
,111,博士,艾瑞克,https://hdl.handle.net/11296/5w886r
市區客運票證資料的時間與空間分群特性分析—以屏東縣市區客運資料為例,111,碩士,黃筱筑,https://hdl.handle.net/11296/ndpv2h
冷凍調理食品製造商業務人員能力指標之研究,111,碩士,陳瑛洲,https://hdl.handle.net/11296/8uzjf3
Ka波段平面式擇頻元件的模擬、製作、量測與特性分析研究,111,碩士,廖克洋,https://hdl.handle.net/11296/2v73h4
紀錄片《男舞者》創作論述與製作說明,111,碩士,彭風品,https://hdl.handle.net/11296/2xm8u3
於藍牙網狀網路以機器學習改善室內定位穩定性方法之設計與分析,111,碩士,李育瑋,https://hdl.handle.net/11296/24h6d9
受疫情影響下，以透鏡理論探討遠端視訊面試過程資訊的判讀,111,碩士,陳姿吟,https://hdl.handle.net/11296/2jt3xr
探討即時反饋系統融入教學的影響-以IRS Plickers 應用於國小三年級自然科學課程為例,111,碩士,陳癸岐,https://hdl.handle.net/11296/hvtxfw
應用恐慌指數（VIX）增進定期不定額績效：以台灣 50 為例,111,碩士,葉芝琪,https://hdl.handle.net/11296/azad57
電動巴士後勤維修之商業發展,111,碩士,張昱祥,https://hdl.handle.net/11296/bmjr3x
真菌多醣的製備與抗病毒活性,111,碩士,何宣怡,https://hdl.handle.net/11296/2748uj
10位元切換電流式管線型類比數位轉換器之設計與實現,111,碩士,王越池,https://hdl.handle.net/11296/3445w3
金屬鑄造於服裝造形之應用：以數位建模輔助設計為例,111,碩士,林玉茜,https://hdl.handle.net/11296/kfjg66
利用陽極氧化法製作氧化鉭奈米管與其特性之研究,111,碩士,鄭堉辰,https://hdl.handle.net/11296/f27vdj
以退休為導向的投資策略實證研究,111,碩士,林嘉玲,https://hdl.handle.net/11296/j3798n
單親媽媽進行親子共讀之自我敘說研究,111,碩士,詹孟佳,https://hdl.handle.net/11296/b23rxe
台灣國中教師雙語教學之研究─以童軍科為例,111,博士,黃凱螳,https://hdl.handle.net/11296/559gmx
全電動拖船節能效益之研究,111,碩士,季伯徽,https://hdl.handle.net/11296/kqayrw
文創產業導入元宇宙科技之研究：以觀光工廠為例,111,碩士,張子元,https://hdl.handle.net/11296/t9e447
全數位控制皮秒級延遲線線性化設計研究,111,碩士,廖紫安,https://hdl.handle.net/11296/ydnd26
波前調制低同調數位全像顯微鏡應用於 多層結構透明物體之研究,111,碩士,謝元哲,https://hdl.handle.net/11296/v2bhy6
以活動理論探究國中跨領域教師專業學習社群中矛盾與擴展之研究,111,博士,黃瀞瑩,https://hdl.handle.net/11296/zy9s92
,111,碩士,Aleksei Saraev,https://hdl.handle.net/11296/xfzfpr
基於視覺SLAM之全自動停車系統實現,111,碩士,鄭至宏,https://hdl.handle.net/11296/93sevy
強化學習於腳踏車平衡控制設計,111,碩士,黃鵬諺,https://hdl.handle.net/11296/u293yr
具有二級伸縮疊接運算放大器之快速暫態和低雜訊的無輸出電容式低壓降穩壓器設計,111,碩士,詹茗秀,https://hdl.handle.net/11296/5uyn7s
新型多斜坡動態控制負載突降與過衝電壓之電流模式自適應導通直流對直流降壓轉換器設計,111,碩士,李侑軒,https://hdl.handle.net/11296/53jqgq
應用有限元素分析法開發動圈式致動器嵌入霍爾感測器陣列於精密定位控制系統,111,碩士,丁楷譯,https://hdl.handle.net/11296/4vj9yz
買名車會後悔嗎？替代選擇的放棄與稟賦效應,111,碩士,陳綵濙,https://hdl.handle.net/11296/mpd3tj
線上課輔國小學童學習投入之研究,111,碩士,張馥娟,https://hdl.handle.net/11296/wz63zx
氧化鐵薄膜之電阻式記憶體特性研究,111,碩士,葉懷澤,https://hdl.handle.net/11296/m9pvb8
遠距工作環境中的組織文化：遊戲開發產業的個案研究,111,碩士,Elmira Chubarova,https://hdl.handle.net/11296/qgt9ak
應用零信任與FIDO技術於內網安全之身份驗證機制,111,碩士,黃偉恩,https://hdl.handle.net/11296/798kxc
利用農業渠道之微水力發電效益探討水、能源、食物關係鏈,111,碩士,施仁傑,https://hdl.handle.net/11296/k8f578
服務型機器人之路徑規劃與移動控制,111,碩士,黃冠翔,https://hdl.handle.net/11296/5gdvue
自行車具前非圓形鏈盤對後飛輪齒型設計的影響,111,碩士,陳俊翰,https://hdl.handle.net/11296/hkg3u8
具有平滑模式轉換的非反相降壓-升壓直流-直流轉換器,111,碩士,張聖暐,https://hdl.handle.net/11296/6gk95u
負壓隔離病房不同壓力分佈設計探討-以病室與前室為最大負壓之模擬比較,111,碩士,邱育婕,https://hdl.handle.net/11296/spqjtc
基於單鍵鎖機制應用於軟體定義網路流量規則保護之研究,111,碩士,蕭名谷,https://hdl.handle.net/11296/6cus5w
基於車輛診斷系統之資料傳輸安全技術及 駕駛行為異常分析的研究,111,碩士,鄭守益,https://hdl.handle.net/11296/2f8rze
基於前景數位校正演算法用於調整橋接式電容陣列架構之十位元連續漸進式類比數位轉換器,111,碩士,陳怡蓁,https://hdl.handle.net/11296/rz5duh
犯罪被害人訴訟參與程序之比較研究-以美國、德國及我國法制為核心,111,碩士,葉立宸,https://hdl.handle.net/11296/qk224v
以衍生參數工具驗證室內聲學清晰度之性能研究,111,碩士,林博揚,https://hdl.handle.net/11296/np5279
基於3D數獨之可驗證性資料隱藏的方法,111,碩士,蔡伯皇,https://hdl.handle.net/11296/gbnkb4
應用身份盲化簽章於SDN多控制器傳輸安全之研究,111,碩士,蔡惟惇,https://hdl.handle.net/11296/xj6939
硫摻雜鎢酸鉍與複合硫化銅光觸媒於織物回收與光催化產氫之應用,111,碩士,張皓誠,https://hdl.handle.net/11296/w22ef5
具高光催化產氫活性之立方形氧化銅/氧化亞銅與截角八面體鋅摻雜氧化亞銅光觸媒,111,碩士,康俊文,https://hdl.handle.net/11296/kqax69
增強型電網串聯控制多馬達與MCU控制軌跡運動的實踐研究,111,碩士,涂文斌,https://hdl.handle.net/11296/8wu2zh
應用於車道維持系統飽和度與亮度影像增強方法之設計與分析,111,碩士,蔡琮沅,https://hdl.handle.net/11296/guu976
A民宿行銷策略實務報告,111,碩士,陳盈蓁,https://hdl.handle.net/11296/guvgqq
具高光催化產氫活性之氧化銅、硫化亞銅、硫化亞銅@硫化鋅奈米柱陣列修飾發泡銅固定化光觸媒,111,碩士,粘祐瑄,https://hdl.handle.net/11296/2nbbmd
私有公司拒絶上市櫃之因素探討－ FAHP 研究途徑,111,碩士,陳淑娟,https://hdl.handle.net/11296/myyd2s
不同硫酸鋇添加劑對鉛碳電池負極性能影響研究,111,碩士,黃順昇,https://hdl.handle.net/11296/6efd5f
,111,碩士,Gautier Leroy,https://hdl.handle.net/11296/854m87
消費者購買品牌NFT決策影響因素之探討研究 -以餐飲業為例,111,碩士,余雅禎,https://hdl.handle.net/11296/s8rb8n
台灣「壯世代」運動的發展：社會行銷策略的分析,111,碩士,鄭育穎,https://hdl.handle.net/11296/2ysd85
如何優化品牌表達以改善電商和實體的全通路體驗？,111,碩士,Bonfante Mealle,https://hdl.handle.net/11296/p5b5xe
神經束內注射造成的神經損傷及神經疼痛之探討,111,博士,曾光毅,https://hdl.handle.net/11296/9y6628
基於深度學習YOLO和LSTM之火災階段辨識研發,111,碩士,吳明倫,https://hdl.handle.net/11296/s6bhxb
活躍老化的榮民醫師之生命故事 探究,111,碩士,嚴政森,https://hdl.handle.net/11296/478pq3
全新設計的抗菌胜肽之體內及體外研究,111,碩士,劉德曼,https://hdl.handle.net/11296/t6bb2x
臺灣群眾募資平台手機介面使用性探究 －以嘖嘖為例,111,碩士,劉玟欣,https://hdl.handle.net/11296/v482j9
晶圓盒移載暫存設備設計,111,碩士,紀哲鎰,https://hdl.handle.net/11296/m49nkj
公共行政及國防事業與不同行業推動職安法的成效差異分析,111,碩士,林斯聖,https://hdl.handle.net/11296/djdx3t
高分子/無機複合固態電解質在鋰離子電池之應用,111,碩士,孫偉榤,https://hdl.handle.net/11296/656332
智慧魚缸管理系統之設計與實作,111,碩士,孫鵬洋,https://hdl.handle.net/11296/py7at7
合金鍍層對鈹銅元件機械性能之影響,111,碩士,程有澤,https://hdl.handle.net/11296/x4z2ke
應用於5G NR  毫米波貼片天線陣列之頻寛改善設計,111,碩士,邱子碩,https://hdl.handle.net/11296/g2xk9s
阿德勒取向體驗教育團體活動方案對國小學童勇氣與人際關係之研究,111,碩士,吳宗翰,https://hdl.handle.net/11296/p34x3x
癌痛病人疼痛復原力、鴉片藥物使用自我效能及疼痛經驗相關性探討,111,碩士,陳麗君,https://hdl.handle.net/11296/x9shhs
富含載脂蛋白 C3 的低密度脂蛋白促進 ADP 誘導的血小板 活化及其被甘遂 A 抑制的作用,111,碩士,徐鈺婷,https://hdl.handle.net/11296/an8esu
新型力微感測器之多維應用設計,111,碩士,郭玄麒,https://hdl.handle.net/11296/r7ds47
結合骨架分析與手勢辨識網路應用於生成虛擬人物動作,111,碩士,俞建名,https://hdl.handle.net/11296/2u2b3h
基於監督式機器學習建立質子治療之頭頸癌患者發生放射性皮膚炎風險預測模型,111,碩士,顏宇呈,https://hdl.handle.net/11296/awmj6e
使用統合分析與自然語言進行醫學文獻審查和分類探討頭頸癌正常組織併發症機率,111,碩士,曾吉宏,https://hdl.handle.net/11296/4nn2sr
探討都市更新爭議為都市更新信賴節點 —以剖析現有都市更新契約結合信賴節點提出都市更新定型化契約之建議範本,111,碩士,孫瑞鴻,https://hdl.handle.net/11296/up5j9e
應用統合分析建立質子可變相對生物效應模型評估特定危及器官之劑量,111,碩士,吳宗峻,https://hdl.handle.net/11296/948j82
以生命週期評估為基礎之低碳蔬果物流最佳化模式,111,碩士,黃詩涵,https://hdl.handle.net/11296/35837q
馬來西亞企業之工作樂趣、工作敬業度及工作績效之間的關係研究,111,碩士,林詩琦,https://hdl.handle.net/11296/r2v5sg
影響衝動購買之個人因素研究：以新年福袋為例,111,碩士,劉家和,https://hdl.handle.net/11296/2568qz
電機證照與感電事故的關係之研究,111,碩士,張閎勛,https://hdl.handle.net/11296/3fpy24
二氧化鈰/氧化石墨烯複合式研磨盤對碳化矽晶圓化學機械研磨之分析,111,碩士,白名豐,https://hdl.handle.net/11296/682swj
《射鵰英雄傳》與《神鵰俠侶》人物之無明研究,111,碩士,林珏君,https://hdl.handle.net/11296/78fjxp
木模板轉型之可行性研究,111,碩士,林秋儂,https://hdl.handle.net/11296/s6svhm
一個探討影響人們使用教育元宇宙意願因素之研究,111,碩士,陳靖,https://hdl.handle.net/11296/5h8s8h
地面型太陽能發電之監控與維護-以台南官田案廠為例,111,碩士,郭威豪,https://hdl.handle.net/11296/2wxf76
探討公民科技與實務社群的永續運作模式—以g0v為例,111,碩士,陳又瑀,https://hdl.handle.net/11296/mn3vry
具三段直徑變動之新式人工牙根疲勞與扭轉分析的多目標最佳化設計,111,碩士,王家興,https://hdl.handle.net/11296/f9p896
光捕捉技術應用於釀酒酵母菌之研究,111,碩士,謝采娟,https://hdl.handle.net/11296/x57xhz
兩個泉腔區內方言發展方向的比較：以東勢鄉月眉村與東石鄉塭港村為例,111,碩士,陳怡君,https://hdl.handle.net/11296/uy3g66
卡度部落布農族人的貧窮經驗探討,111,碩士,姚郁芳,https://hdl.handle.net/11296/dj8zs5
捷運萬大線降低重大職業災害發生之研究,111,碩士,張幸如,https://hdl.handle.net/11296/9btq5m
磁磚抗滑特性之研究,111,碩士,李洋宏,https://hdl.handle.net/11296/a5654h
醫療機構稽核管理模式之探索性研究- 使用系統文獻分析法,111,碩士,張峯嘉,https://hdl.handle.net/11296/b6mrr5
應用特徵增強的雙流權重共享網路於多聲音事件定位和檢測,111,碩士,林應誠,https://hdl.handle.net/11296/9qys3d
英國脫歐研究：以雙層賽局理論分析,111,碩士,吳翊慈,https://hdl.handle.net/11296/xj9749
應用動機理論探討個人使用無現金支付之接受後行為,111,碩士,古鈞潁,https://hdl.handle.net/11296/wy573c
遊戲化閱讀理解策略教學對國中生閱讀理解、寫作表現與學習動機影響之研究,111,碩士,蘇鼎鈞,https://hdl.handle.net/11296/w744dr
SLM鈷鉻鉬合金之晶格結構實驗與分析模擬,111,碩士,張恒誠,https://hdl.handle.net/11296/ea57qc
大學生的健康識能、自覺健康狀態與健康促進生活型態的相關性研究-以北部某大學為例,111,碩士,林嘉雯,https://hdl.handle.net/11296/r293u3
mHealth使用意願的因素探討：亞洲用戶實證為例,111,碩士,劉曉燕,https://hdl.handle.net/11296/8qb3xz
工作壓力、休閒調適對身心靈健康影響之研究-以新竹某高科技公司員工為例,111,碩士,戴妙芬,https://hdl.handle.net/11296/5zh23w
含噻吩基噁二唑與呋喃基噁二唑電致變色高分子之合成及光電效能探討,111,碩士,賴國智,https://hdl.handle.net/11296/fs36jm
比較加馬刀放射手術(GKRS)加上表皮生長因子受體-酪胺酸激酶抑制劑(EGFR-TKIs)與EGFR-TKIs標靶藥物治療EGFR突變肺腺癌腦轉移患者之臨床成效及成本效用分析,111,碩士,劉斯顥,https://hdl.handle.net/11296/9a6566
苗栗縣山區易崩塌道路之邊坡穩定分析-縣道126與苗62為例,111,碩士,王昱琪,https://hdl.handle.net/11296/9pk7e8
董事長兼任總經理與審計公費,111,碩士,朱德媛,https://hdl.handle.net/11296/hdx9jy
β-胡蘿蔔素的口溶錠劑型開發,111,碩士,林昱辰,https://hdl.handle.net/11296/sv33js
強化學習結合圖神經網路來進行自動化駕駛之運算,111,碩士,李韋翰,https://hdl.handle.net/11296/56k5f9
元學習網路結合GNN應用於影像分類,111,碩士,高崇恩,https://hdl.handle.net/11296/dcc2y5
使用長短期記憶模型與圖神經網路生成音樂旋律,111,碩士,翁廷煊,https://hdl.handle.net/11296/ty953v
以地理資訊系統與土地利用回歸模式建立空氣汙染預測模型並使用機器學習預測高雄地區氣喘病人惡化情形,111,碩士,謝佩君,https://hdl.handle.net/11296/jhebfe
用Google搜尋趨勢資料提升YouBike借用量 預測準確度之可行性研究,111,碩士,陳禾林,https://hdl.handle.net/11296/cz3gj8
從鰻魚基因體資料搜尋motif 位置,111,碩士,章原瑒,https://hdl.handle.net/11296/y3azp3
非接觸式光體積描述法應用於可攜式即時心率、血壓、疲勞度偵測之研究,111,碩士,曾子岳,https://hdl.handle.net/11296/w4k6jf
運用新型核密度估計演算法對時空間資料進行聚類分析,111,碩士,余仁傑,https://hdl.handle.net/11296/2nv8r9
以離散元素-有限元素法耦合分析進行微粒子珠擊模擬研究,111,碩士,高鏡琳,https://hdl.handle.net/11296/6z3x3p
分散式負載平衡研究於CAST分群演算法,111,碩士,徐義鈞,https://hdl.handle.net/11296/hwefhx
葛根湯高效能液相層析分析方法比較,111,碩士,古添仁,https://hdl.handle.net/11296/c9f635
碳化矽在鋁基材中經T6熱處理之微觀組織及機械性質研究,111,碩士,程泓耀,https://hdl.handle.net/11296/hcv8q2
認同的重量： 台灣民眾對中國的群際威脅知覺與援助意願,111,碩士,張齡文,https://hdl.handle.net/11296/pu49du
On the numerical blow-up solution for a nonlinear  fractional ordinary differential equation,111,碩士,林于傑,https://hdl.handle.net/11296/p9x6jp
高齡者智慧型手機使用意圖與行為之探究：以樂齡學習課程為例,111,碩士,吳嘉媛,https://hdl.handle.net/11296/av3hh5
基於單發神經結構搜索之交通場景目標檢測和識別模型,111,碩士,鍾芷瑜,https://hdl.handle.net/11296/7h6yrv
基於IEC61499之移動式機器人控制系統之研究,111,碩士,唐禎尉,https://hdl.handle.net/11296/648tk6
臺灣使用 Topiramate 與老年性黃斑部病變之關聯性,111,碩士,陳姿穎,https://hdl.handle.net/11296/yv9hwh
地藏法門的菩薩道－以地藏三經為主,111,碩士,釋會潔(黃懿嫺),https://hdl.handle.net/11296/9h5eg5
白衣學佛之帶業往生與當生成就－ 以李炳南之思想詮釋為主之探究,111,碩士,楊迺謙,https://hdl.handle.net/11296/k9xn2p
比較線上與實體運動營養教育介入對於能量用性不足之耐力運動員的影響,111,碩士,李家慧,https://hdl.handle.net/11296/xnmktu
企業社會責任與家族企業對公司減稅之影響,111,碩士,廖翊瑄,https://hdl.handle.net/11296/96r862
從營業秘密之保護論競業禁止條款,111,碩士,劉逸培,https://hdl.handle.net/11296/5b84vu
應用SWMM模式於排水調適之研究—以角宿支線為例,111,碩士,陳偉嘉,https://hdl.handle.net/11296/v6qwce
刀具振動分析與不同配置條件於車削顫振抑制之影響,111,碩士,張子朋,https://hdl.handle.net/11296/5wc3nb
應用在 FMCW雷達的 24-GHz  高整合CMOS 收發機,111,博士,蘇逸霈,https://hdl.handle.net/11296/b4gjrg
振興歷史建築，使其成為親自然設計的文化交流設施： 瑯勃拉邦大酒店的適應性再利用， 寮國 瑯勃拉邦,111,碩士,潘菲芬,https://hdl.handle.net/11296/kcx3ux
氣動式電熱剪平台開發設計與剪切聚碳酸酯參數最佳化研究,111,碩士,張宜蓁,https://hdl.handle.net/11296/uwb4s3
利用非侵入性臨床參數建立男性膀胱出口阻塞之臨床與AI預測模型：以男性下尿路症狀之患者是否具有原發性膀胱頸阻塞、良性前列腺阻塞、功能性障礙型排尿、尿道外括約肌放鬆不良為例,111,碩士,田靜慧,https://hdl.handle.net/11296/5j8gjb
越南後革新政策時期產業變革的政治基礎：以機車製造產業為例,111,碩士,劉博睿,https://hdl.handle.net/11296/64a2xs
流行意識及品牌形象對消費者購買服裝意願關係之研究－以環保意識為干擾效果,111,碩士,劉澤燊,https://hdl.handle.net/11296/8kg6p8
半導體封測產業競爭力探討 - 以L公司在台灣競爭力變化為例,111,碩士,劉覺智,https://hdl.handle.net/11296/98f5gw
利用超音波噴塗無機鈣鈦礦奈米晶體之膠體溶液製備大面積鈣鈦礦閃爍層應用於間接式X光感測器,111,碩士,許凱翔,https://hdl.handle.net/11296/tf29zj
共享經濟之消費者保護研究-以兩岸共享單車為例,111,碩士,張峻溢,https://hdl.handle.net/11296/n6v3kz
台灣機械設備產業經營發展策略,111,碩士,張乾志,https://hdl.handle.net/11296/fg2chj
應用物聯網技術與私人雲端伺服器於小型溫室控制,111,碩士,盧安聖,https://hdl.handle.net/11296/hf8mje
營業活動的現金流量與淨收入之預測與分析,111,碩士,林貝玹,https://hdl.handle.net/11296/5wex7m
併網型功率調節系統於交流微電網之建模、控制與分析,111,碩士,孫培皓,https://hdl.handle.net/11296/3nahs7
以計畫行為理論解析民眾對休閒農業之認知、態度和行為之研究,111,碩士,葉曉慧,https://hdl.handle.net/11296/239x5t
茶蠶砂天然物之化學成分與生物活性研究,111,碩士,林淑晴,https://hdl.handle.net/11296/n7zbhx
混成學習對國小高年級學童數學成績之影響,111,碩士,王順仁,https://hdl.handle.net/11296/tajstw
架構在元宇宙平台下之重障者居家生活互動系統,111,碩士,林宥騰,https://hdl.handle.net/11296/54cy82
教育服務業之面對面接觸、空間性與商業模式： 以三家補習班為例,111,碩士,許瑜庭,https://hdl.handle.net/11296/fyq26a
不同萃取方式對紫色狼尾草生物活性的影響之研究,111,碩士,陳柔聿,https://hdl.handle.net/11296/k7e3hr
應用於 K/Ka-Band 衛星移動通訊終端之圓極化貼片陣列天線設計,111,碩士,黃閔煜,https://hdl.handle.net/11296/ejmfcb
製造業從業人員對理財商品認知與購買意願之研究,111,碩士,王菘詳,https://hdl.handle.net/11296/r2segv
非抗蜂蟹蟎與抗蜂蟹蟎西方蜜蜂族群之間的差異表達基因分析,111,碩士,葉柏廷,https://hdl.handle.net/11296/3d4zsy
基於田口法優化刀具CBN硬質車削軸承鋼參數,111,碩士,黄楷傑,https://hdl.handle.net/11296/z9a37r
台灣西醫師對健保制度相關議題的改善建議分析,111,碩士,鄭書涵,https://hdl.handle.net/11296/5wa4xc
《以賽亞書》中「錫安」一詞的研究,111,碩士,呂梅台,https://hdl.handle.net/11296/w9j98x
探討職場排擠對退役官兵職場孤獨感的影響：政治技能的調節作用,111,碩士,黃眞眞,https://hdl.handle.net/11296/456cb6
拉威爾《圓舞曲》作品分析與風格詮釋,111,碩士,林怡靜,https://hdl.handle.net/11296/ff9sh2
泰雅編織文化課程對學生文化認同影響之研究： 以台中市博屋瑪國小為例,111,碩士,葉思瑜,https://hdl.handle.net/11296/rxa4fw
三次元量測儀結構分析與改善量測品質,111,碩士,吳緒誠,https://hdl.handle.net/11296/yv679r
數位金融發展之挑戰- 以數位身分驗證與電子簽章為核心,111,碩士,葉丞軒,https://hdl.handle.net/11296/b8kp2h
利用Kirkendall effect合成一維Zn2SiO4 Nanotubes應用於電阻式記憶體元件,111,碩士,廖乙儒,https://hdl.handle.net/11296/sg85ef
,111,碩士,李凱倫,https://hdl.handle.net/11296/pr68wh
太陽能板熱斑檢測：利用紅外線辨識與視覺辨識,111,碩士,呂育男,https://hdl.handle.net/11296/6pkg2p
以循環預編碼為基礎之空時碼正交分頻多工系統之半盲通道估測,111,碩士,劉育境,https://hdl.handle.net/11296/guf4rr
待匹力達胃滯留給藥系統之開發,111,碩士,王裕仁,https://hdl.handle.net/11296/h5p2ac
公有零售市場建築耐震補強影響因素分析,111,碩士,劉季衡,https://hdl.handle.net/11296/cpjx4u
第 2 型糖尿病腎病變患者之蛋白質攝取來源及分佈、身體組成及身體活動量與肌少症的關聯性:以南部基層診所為例的橫斷性研究,111,碩士,陳郁雯,https://hdl.handle.net/11296/rzwk8f
永續發展下環評制度探討 – 以再生水推動為例,111,碩士,葉庭岑,https://hdl.handle.net/11296/uq32kp
為母則難？再探母職的社會建構與實踐,111,碩士,黃鈺祺,https://hdl.handle.net/11296/8vn84z
居家照顧服務員職場疲倦與職場幸福感之研究,111,碩士,林美玲,https://hdl.handle.net/11296/y9u7gw
城市觀光竸爭力指標之建構-以高雄市為例,111,博士,林武忠,https://hdl.handle.net/11296/23xb95
越南與台灣 Shopee 電子商務環境與銷售策略比較分析：對跨境電商的啟示,111,碩士,文銳德,https://hdl.handle.net/11296/89ebgd
基板集成波導帶通濾波器設計,111,碩士,許曉雯,https://hdl.handle.net/11296/p8wmmn
疫情下臺灣跨國女同志伴侶之親密關係經驗,111,碩士,李烈柔,https://hdl.handle.net/11296/7aumy2
探討植物萃取物對於 6-OHDA 誘導過動症幼年大鼠之療效,111,碩士,林品辰,https://hdl.handle.net/11296/2td7sh
一種可以用於復健評估的適應性 步態感測節點設計及其實現,111,碩士,李澄昂,https://hdl.handle.net/11296/8nsw62
抗高溫複合塗層之研發,111,碩士,曾勝煒,https://hdl.handle.net/11296/3m65tf
開發同位素標定增幅技術用於微量磷酸化 蛋白質體學分析,111,碩士,李子琮,https://hdl.handle.net/11296/f26fs8
P2P 網路借貸平台與消費金融,111,碩士,鄭柏辰,https://hdl.handle.net/11296/92kzd9
臺灣上櫃成衣企業經營績效之評估- 以資料包絡分析法為方法,111,碩士,王筱涵,https://hdl.handle.net/11296/322pf3
基於粒子群混合採樣的不平衡資料分類,111,碩士,何義淞,https://hdl.handle.net/11296/rmw928
雷射誘導石墨烯場效電晶體生物感測器用於葡萄糖之檢測,111,碩士,杜東瀛,https://hdl.handle.net/11296/6u7892
以兼具螢光及治療的雙特性奈米粒子用於放射治療之應用,111,碩士,何思緯,https://hdl.handle.net/11296/n66479
從我國公司治理 3.0 探討獨立董事制度之改革,111,碩士,游雅芳,https://hdl.handle.net/11296/4khra7
教保服務人員家庭環境因素與工作壓力對教學成效的影響,111,碩士,張育靜,https://hdl.handle.net/11296/5u393x
硼源與電流形態對電沉積Ni-B合金特性之影響,111,碩士,林嘉威,https://hdl.handle.net/11296/u448g5
企業教育訓練之學習動機、課程設計及學習型態對學習成效之影響,111,碩士,廖湘綺,https://hdl.handle.net/11296/cbaw84
從歐洲監察使制度論我國監察制度之改革方向─以瑞典、芬蘭、荷蘭三國為比較對象,111,碩士,孫正豐,https://hdl.handle.net/11296/65bz2a
智慧居家與健康監測系統設計,111,碩士,王允謙,https://hdl.handle.net/11296/64dy45
護理人員工作壓力與心理健康-以知覺組織支持為調節變項,111,碩士,蕭斐文,https://hdl.handle.net/11296/dhs5jq
民眾對露營車消費行為之研究,111,碩士,蕭怡鈞,https://hdl.handle.net/11296/fbx7vb
以心血管功能結合心率變異性預測高齡者肌少症風險之可行性研究,111,碩士,王妤綾,https://hdl.handle.net/11296/hat2nc
平面天線具有天線罩之相位中心量測方法,111,碩士,林文發,https://hdl.handle.net/11296/35639j
