證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱,SGA_alt,dLNSGA,dLNSGA_alt,dLNREV,D,Decrease,Water_Rate,Water_Disc,Water_Disc_GRI,Size,AI,EI,ROA,Lev,dLNSGA_w,dLNSGA_alt_w,dLNREV_w,Water_Rate_w,水回收率%_w,製程水回收率%_w,Size_w,AI_w,EI_w,ROA_w,Lev_w,Water_Rate_w_l1,Water_Rate_w_l2,製程水回收率%_w_l1,製程水回收率%_w_l2,Water_Disc_l1,Water_Disc_l2,Water_Disc_GRI_l1,Water_Disc_GRI_l2
2434,2022,59816.0,11396.0,43385.0,5098.0,91870.0,678868.0,31.0,-9.08,-3.99,26.26,35.61,,,,17366.0,0.0,0.0,0.0,科技與通訊,M2324,半導體業,電子零組件,分離式元件,54781.0,0.1624323933433089,0.0657501369661694,-0.3876076868332934,1.0,0.0,,0.0,0.0,13.428181984107407,7.389441602264067,0.000337433329705,-3.99,26.26,0.1624323933433089,0.0657501369661694,-0.3876076868332934,,,,13.428181984107407,7.389441602264067,0.000337433329705,-3.99,26.26,,,,,0.0,0.0,0.0,0.0
2434,2023,54606.0,9830.0,36851.0,7934.0,63079.0,650142.0,32.0,-0.77,-0.34,28.73,40.32,,,,4648.0,0.0,0.0,0.0,科技與通訊,M2324,半導體業,電子零組件,分離式元件,46681.0,-0.0911294168743399,-0.1600061888662196,-0.3759866251994204,1.0,1.0,,0.0,0.0,13.384946079551034,10.306789898381394,0.000507300369378,-0.34,28.73,-0.0911294168743399,-0.1600061888662196,-0.3759866251994204,,,,13.384946079551034,10.306789898381394,0.000507300369378,-0.34,28.73,,,,,0.0,0.0,0.0,0.0
2434,2024,53242.0,7722.0,38442.0,7134.0,50713.0,729273.0,29.0,-1.04,-3.06,35.24,54.42,,,,2594.0,0.0,0.0,0.0,科技與通訊,M2324,半導體業,電子零組件,分離式元件,46164.0,-0.0252962082618939,-0.0111369560814686,-0.2182056210978977,1.0,1.0,,0.0,0.0,13.499803426485274,14.38039555932404,0.0005718454834066,-3.06,35.24,-0.0252962082618939,-0.0111369560814686,-0.2182056210978977,,,,13.499803426485274,14.38039555932404,0.0005718454834066,-3.06,35.24,,,,,0.0,0.0,0.0,0.0
2436,2014,438084.0,137179.0,70815.0,230090.0,1877067.0,3490614.0,299.0,-2.73,0.78,13.92,16.17,,,,,,,,科技與通訊,M2324,半導體業,半導體,電源管理IC,207994.0,0.1676813923279034,0.210128478510768,0.0238017653535234,0.0,0.0,,0.0,0.0,15.065588209936616,1.859610765092562,0.0001592910641974,0.78,13.92,0.1676813923279034,0.210128478510768,0.0238017653535234,,,,15.065588209936616,1.859610765092562,0.0001592910641974,0.78,13.92,,,,,0.0,0.0,0.0,0.0
2436,2015,404783.0,125142.0,60114.0,219527.0,1779082.0,3366191.0,288.0,-0.4,0.36,17.24,20.83,,,,,,,,科技與通訊,M2324,半導體業,半導體,電源管理IC,185256.0,-0.0790595517668073,-0.1157705808157505,-0.0536129512934202,1.0,0.0,,0.0,0.0,15.029292396032698,1.8920943497826408,0.0001618812398753,0.36,17.24,-0.0790595517668073,-0.1157705808157505,-0.0536129512934202,,,,15.029292396032698,1.8920943497826408,0.0001618812398753,0.36,17.24,,,,,0.0,0.0,0.0,0.0
2436,2016,433947.0,137480.0,60072.0,236395.0,2047723.0,3656469.0,287.0,0.74,0.76,20.3,25.47,,,,,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,197552.0,0.0695712857835388,0.0642631885097255,0.1406309431910948,0.0,0.0,,0.0,0.0,15.112008485604422,1.785626766901578,0.0001401556753525,0.76,20.3,0.0695712857835388,0.0642631885097255,0.1406309431910948,,,,15.112008485604422,1.785626766901578,0.0001401556753525,0.76,20.3,,,,,0.0,0.0,0.0,0.0
2436,2017,483144.0,141268.0,66149.0,275727.0,2381145.0,4252713.0,286.0,-1.51,1.35,22.54,29.1,,,,,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,207417.0,0.1073923390371316,0.0487294188240241,0.1508530203091176,0.0,0.0,,0.0,0.0,15.263067690181204,1.7859949730066838,0.000120110283078,1.35,22.54,0.1073923390371316,0.0487294188240241,0.1508530203091176,,,,15.263067690181204,1.7859949730066838,0.000120110283078,1.35,22.54,,,,,0.0,0.0,0.0,0.0
2436,2018,457354.0,135821.0,62570.0,258912.0,2564457.0,3837550.0,283.0,0.53,-1.66,24.69,32.78,,,,,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,198391.0,-0.0548570377635577,-0.0444914287307938,0.0741652958730636,0.0,0.0,,0.0,0.0,15.16034470010867,1.4964376474239969,0.0001103547456635,-1.66,24.69,-0.0548570377635577,-0.0444914287307938,0.0741652958730636,,,,15.16034470010867,1.4964376474239969,0.0001103547456635,-1.66,24.69,,,,,0.0,0.0,0.0,0.0
2436,2019,519148.0,136691.0,72341.0,310181.0,2322116.0,3803258.0,289.0,-2.81,2.13,21.83,27.93,,,,5185.0,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,209032.0,0.126731298189842,0.0522475193738927,-0.0992679213439871,1.0,0.0,,0.0,0.0,15.151368625787306,1.637841520406388,0.0001244554535604,2.13,21.83,0.126731298189842,0.0522475193738927,-0.0992679213439871,,,,15.151368625787306,1.637841520406388,0.0001244554535604,2.13,21.83,,,,,0.0,0.0,0.0,0.0
2436,2020,539926.0,136759.0,76073.0,327113.0,2619977.0,4309329.0,300.0,0.3,3.92,26.04,35.21,,,,6132.0,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,212832.0,0.0392430868399298,0.0180157718094999,0.1206867001469476,0.0,0.0,,0.0,0.0,15.276292765505092,1.6447965001219476,0.0001145048219888,3.92,26.04,0.0392430868399298,0.0180157718094999,0.1206867001469476,,,,15.276292765505092,1.6447965001219476,0.0001145048219888,3.92,26.04,,,,,0.0,0.0,0.0,0.0
2436,2021,645912.0,164077.0,108655.0,372737.0,3601983.0,5259512.0,301.0,-1.73,3.61,30.3,43.46,,,,5652.0,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,272732.0,0.1792311784623503,0.2479865059329782,0.3183189880338855,0.0,0.0,,0.0,0.0,15.475548804744566,1.460171244561676,8.356508067917034e-05,3.61,30.3,0.1792311784623503,0.2479865059329782,0.3183189880338855,,,,15.475548804744566,1.460171244561676,8.356508067917034e-05,3.61,30.3,,,,,0.0,0.0,0.0,0.0
2436,2022,600177.0,165477.0,96461.0,338885.0,2888153.0,5991615.0,310.0,4.81,-0.36,37.17,59.15,,,,6912.37,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,261938.0,-0.073438659880999,-0.0403817934992183,-0.2208673296757659,1.0,0.0,,0.0,0.0,15.605871549778474,2.0745490283928865,0.0001073350338434,-0.36,37.17,-0.073438659880999,-0.0403817934992183,-0.2208673296757659,,,,15.605871549778474,2.0745490283928865,0.0001073350338434,-0.36,37.17,,,,,0.0,0.0,0.0,0.0
2436,2023,739945.0,186078.0,109498.0,444189.0,2885560.0,5851963.0,300.0,0.53,0.36,30.73,44.37,,,,8469.5,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,295576.0,0.2093512473994998,0.1208181604437488,-0.0008982088906499,1.0,1.0,,0.0,0.0,15.58228771847742,2.0280163988965745,0.0001039659546153,0.36,30.73,0.2093512473994998,0.1208181604437488,-0.0008982088906499,,,,15.58228771847742,2.0280163988965745,0.0001039659546153,0.36,30.73,,,,,0.0,0.0,0.0,0.0
2436,2024,758422.0,199533.0,113393.0,445441.0,3094619.0,5974324.0,298.0,2.31,1.61,33.8,51.05,,,,8368.94,0.0,0.0,0.0,科技與通訊,M2324,半導體業,半導體,電源管理IC,312926.0,0.0246640998471914,0.0570407458833717,0.0699458082058654,0.0,0.0,,0.0,0.0,15.60298151130594,1.9305523555565325,9.629618379516186e-05,1.61,33.8,0.0246640998471914,0.0570407458833717,0.0699458082058654,,,,15.60298151130594,1.9305523555565325,9.629618379516186e-05,1.61,33.8,,,,,0.0,0.0,0.0,0.0
2437,2014,463111.0,173000.0,243409.0,46702.0,3525888.0,5281099.0,369.0,1.35,1.34,44.64,80.62,,,,,,,,科技與通訊,M2328,電子零組件,電子零組件,電阻器,416409.0,0.4681927454587793,0.4494355979095186,0.1863743564297362,0.0,0.0,,0.0,0.0,15.479644777962896,1.4978067936360997,0.0001046544870398,1.34,44.64,0.4681927454587793,0.4494355979095186,0.1863743564297362,,,,15.479644777962896,1.4978067936360997,0.0001046544870398,1.34,44.64,,,,,0.0,0.0,0.0,0.0
2437,2015,525627.0,235880.0,254850.0,34897.0,4066274.0,5726202.0,381.0,2.76,1.67,40.97,69.42,,,,,,,,科技與通訊,M2328,電子零組件,電子零組件,電阻器,490730.0,0.1266250695402977,0.1642261280379759,0.1425947815994668,0.0,0.0,,0.0,0.0,15.560563041698709,1.408218432894586,9.369757178193108e-05,1.67,40.97,0.1266250695402977,0.1642261280379759,0.1425947815994668,,,,15.560563041698709,1.408218432894586,9.369757178193108e-05,1.67,40.97,,,,,0.0,0.0,0.0,0.0
2437,2016,514280.0,232548.0,245186.0,36546.0,4155003.0,5821636.0,400.0,3.32,1.87,43.53,77.09,,,,,0.0,0.0,0.0,科技與通訊,M2328,電子零組件,電子零組件,電阻器,477734.0,-0.0218239714979802,-0.026839986137702,0.0215860492967241,0.0,0.0,,0.0,0.0,15.577091879862872,1.4011147525043903,9.626948524465566e-05,1.87,43.53,-0.0218239714979802,-0.026839986137702,0.0215860492967241,,,,15.577091879862872,1.4011147525043903,9.626948524465566e-05,1.87,43.53,,,,,0.0,0.0,0.0,0.0
2438,2014,69823.0,14345.0,51138.0,4340.0,351644.0,987108.0,31.0,2.36,-0.06,33.59,50.59,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,LCD原料,65483.0,0.7310505714821431,0.8083070238749848,2.3744188749047144,0.0,0.0,,0.0,0.0,13.802534734921815,2.807123113148525,8.815734094709422e-05,-0.06,33.59,0.7310505714821431,0.7579153656533173,1.3080362937949062,,,,13.802534734921815,2.807123113148525,8.815734094709422e-05,-0.06,33.59,,,,,0.0,0.0,0.0,0.0
2438,2015,82343.0,25106.0,53521.0,3716.0,609711.0,1085803.0,35.0,4.22,1.22,36.59,57.71,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,LCD原料,78627.0,0.1649299815900047,0.1829245849293688,0.5503657742224117,0.0,0.0,,0.0,0.0,13.897830363389438,1.7808486315647905,5.740424561800591e-05,1.22,36.59,0.1649299815900047,0.1829245849293688,0.5503657742224117,,,,13.897830363389438,1.7808486315647905,5.740424561800591e-05,1.22,36.59,,,,,0.0,0.0,0.0,0.0
2438,2016,90302.0,35873.0,43482.0,10947.0,447951.0,1170760.0,42.0,2.81,1.04,23.01,29.89,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,79355.0,0.0922661585970452,0.0092163050605282,-0.308301222977752,1.0,0.0,,0.0,0.0,13.973163668542515,2.613589432772781,9.376025502789368e-05,1.04,23.01,0.0922661585970452,0.0092163050605282,-0.308301222977752,,,,13.973163668542515,2.613589432772781,9.376025502789368e-05,1.04,23.01,,,,,0.0,0.0,0.0,0.0
2438,2017,142324.0,90405.0,45504.0,6415.0,516047.0,1048642.0,37.0,1.4,-2.37,20.24,25.38,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,135909.0,0.454946540068061,0.5380540871703499,0.141513995171767,0.0,0.0,,0.0,0.0,13.863006551722991,2.032066846624436,7.16988956432263e-05,-2.37,20.24,0.454946540068061,0.5380540871703499,0.141513995171767,,,,13.863006551722991,2.032066846624436,7.16988956432263e-05,-2.37,20.24,,,,,0.0,0.0,0.0,0.0
2438,2018,62916.0,23826.0,34810.0,3903.0,444165.0,1010335.0,37.0,2.46,0.43,17.0,20.48,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,58636.0,-0.8163056452615738,-0.8406367017020866,-0.1500017315852364,1.0,0.0,,0.0,0.0,13.825792516991058,2.274683957538302,8.330237636914209e-05,0.43,17.0,-0.6465931418813672,-0.6367245679420889,-0.1500017315852364,,,,13.825792516991058,2.274683957538302,8.330237636914209e-05,0.43,17.0,,,,,0.0,0.0,0.0,0.0
2438,2019,70891.0,31385.0,35493.0,2646.0,431354.0,994411.0,36.0,11.7,1.37,16.21,19.35,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,66878.0,0.1193429827510055,0.1315212215952996,-0.029267016328033,1.0,1.0,,0.0,0.0,13.809905881064358,2.305324628959045,8.34581341543141e-05,1.37,16.21,0.1193429827510055,0.1315212215952996,-0.029267016328033,,,,13.809905881064358,2.305324628959045,8.34581341543141e-05,1.37,16.21,,,,,0.0,0.0,0.0,0.0
2438,2020,69853.0,37453.0,30549.0,0.0,379424.0,948088.0,34.0,2.94,1.13,13.16,15.15,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,68002.0,-0.0147504521719135,0.0166670524852108,-0.1282747854159396,1.0,1.0,,0.0,0.0,13.762202603933218,2.4987560091085435,8.960951336763093e-05,1.13,13.16,-0.0147504521719135,0.0166670524852108,-0.1282747854159396,,,,13.762202603933218,2.4987560091085435,8.960951336763093e-05,1.13,13.16,,,,,0.0,0.0,0.0,0.0
2438,2021,69427.0,37824.0,30764.0,0.0,376481.0,984756.0,33.0,2.06,0.75,16.18,19.31,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,68588.0,-0.0061171931133117,0.0085804758083103,-0.007786732116541,1.0,1.0,,0.0,0.0,13.800149173731574,2.6156857849400104,8.765382582387956e-05,0.75,16.18,-0.0061171931133117,0.0085804758083103,-0.007786732116541,,,,13.800149173731574,2.6156857849400104,8.765382582387956e-05,0.75,16.18,,,,,0.0,0.0,0.0,0.0
2438,2022,53819.0,33074.0,23657.0,0.0,210073.0,841738.0,31.0,-0.96,-1.69,7.04,7.58,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,56731.0,-0.2546492761713992,-0.1897967937758302,-0.5834124917995354,1.0,1.0,,0.0,0.0,13.643224080907446,4.006883321512046,0.0001475677502582,-1.69,7.04,-0.2546492761713992,-0.1897967937758302,-0.5834124917995354,,,,13.643224080907446,4.006883321512046,0.0001475677502582,-1.69,7.04,,,,,0.0,0.0,0.0,0.0
2438,2023,53648.0,20776.0,32800.0,0.0,117867.0,1366950.0,27.0,-1.6,-3.47,48.88,95.62,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,53576.0,-0.0031823749489046,-0.0572195919330269,-0.5778982192139068,1.0,1.0,,0.0,0.0,14.128092538592382,11.597393672529206,0.0002290717503626,-3.47,48.88,-0.0031823749489046,-0.0572195919330269,-0.5778982192139068,,,,14.128092538592382,11.597393672529206,0.0002290717503626,-3.47,48.88,,,,,0.0,0.0,0.0,0.0
2438,2024,150919.0,52724.0,80403.0,13718.0,388172.0,1644573.0,36.0,0.95,-2.66,55.43,124.38,,,,,0.0,0.0,0.0,科技與通訊,M2326,光電業,光電及I/O,LCD原料,133127.0,1.034299079323251,0.9102023532172688,1.191891670218709,0.0,0.0,,0.0,0.0,14.31299133401824,4.23671207608998,9.274239254763352e-05,-2.66,55.43,0.7375122812458671,0.7579153656533173,1.191891670218709,,,,14.31299133401824,4.23671207608998,9.274239254763352e-05,-2.66,55.43,,,,,0.0,0.0,0.0,0.0
2439,2014,1532831.0,266382.0,570187.0,696262.0,12315998.0,9934361.0,559.0,4.67,2.97,38.6,62.87,,,,,,,,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,836569.0,0.2644610822528754,0.1850677158805052,0.0897980520931156,0.0,0.0,,0.0,0.0,16.11151011383212,0.8066224921439578,4.5388120394303406e-05,2.97,38.6,0.2644610822528754,0.1850677158805052,0.0897980520931156,,,,16.11151011383212,0.8066224921439578,4.5388120394303406e-05,2.97,38.6,,,,,0.0,0.0,0.0,0.0
2439,2015,1542372.0,269806.0,631924.0,640642.0,12240234.0,11385708.0,528.0,3.86,2.74,48.97,95.96,,,,50891.0,,,,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,901730.0,0.0062051387265604,0.0750061368653298,-0.0061706731233535,1.0,0.0,,0.0,0.0,16.247869442634713,0.9301871189717452,4.313643023491218e-05,2.74,48.97,0.0062051387265604,0.0750061368653298,-0.0061706731233535,,,,16.247869442634713,0.9301871189717452,4.313643023491218e-05,2.74,48.97,,,,,0.0,0.0,0.0,0.0
2439,2016,1712690.0,302079.0,707138.0,703473.0,16939274.0,15360964.0,562.0,2.73,5.31,54.79,121.17,,,,4979.0,0.0,0.0,0.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1009217.0,0.104743742722583,0.1126149212093032,0.3249064366141567,0.0,0.0,,0.0,0.0,16.547340044131115,0.90682540467791,3.31773368799631e-05,5.31,54.79,0.104743742722583,0.1126149212093032,0.3249064366141567,,,,16.547340044131115,0.90682540467791,3.31773368799631e-05,5.31,54.79,,,,,0.0,0.0,0.0,0.0
2439,2017,2088457.0,323523.0,845662.0,919272.0,26678810.0,26358737.0,638.0,3.07,9.28,48.01,92.34,,,,5536.0,0.0,0.0,0.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1169185.0,0.1983602818987293,0.1471321422190232,0.4542347861913853,0.0,0.0,,0.0,0.0,17.08731035294538,0.9880027257587576,2.39141101121077e-05,9.28,48.01,0.1983602818987293,0.1471321422190232,0.4542347861913853,,,,17.08731035294538,0.9880027257587576,2.39141101121077e-05,9.28,48.01,,,,,0.0,0.0,0.0,0.0
2439,2018,2421935.0,350439.0,968491.0,1103005.0,35494808.0,30331576.0,703.0,5.79,4.37,66.77,200.93,,,,6160.0,0.0,0.0,0.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1318930.0,0.1481412916425402,0.1205138769312519,0.2855168149101104,0.0,0.0,,0.0,0.0,17.227699840068837,0.8545355703853927,1.9805713556754554e-05,4.37,66.77,0.1481412916425402,0.1205138769312519,0.2855168149101104,,,,17.227699840068837,0.8545355703853927,1.9805713556754554e-05,4.37,66.77,,,,,0.0,0.0,0.0,0.0
2439,2019,2804567.0,377385.0,1101667.0,1305385.0,36397793.0,25795570.0,654.0,2.24,1.83,49.61,98.45,,,,5487.0,0.0,0.0,0.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1479052.0,0.146682352411144,0.1145805401828177,0.0251217086722235,0.0,0.0,,0.0,0.0,17.065713329722424,0.7087124760558972,1.796812240786138e-05,1.83,49.61,0.146682352411144,0.1145805401828177,0.0251217086722235,,,,17.065713329722424,0.7087124760558972,1.796812240786138e-05,1.83,49.61,,,,,0.0,0.0,0.0,0.0
2439,2020,3177806.0,344395.0,1128600.0,1704636.0,34444819.0,34155348.0,765.0,2.66,1.84,64.07,178.35,,,,299240.0,0.0,0.0,0.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1472995.0,0.1249418617116404,-0.0041035989601425,-0.0551495466589777,1.0,0.0,,0.0,0.0,17.346429734941154,0.9915960946115002,2.220943590965016e-05,1.84,64.07,0.1249418617116404,-0.0041035989601425,-0.0551495466589777,,,,17.346429734941154,0.9915960946115002,2.220943590965016e-05,1.84,64.07,,,,,0.0,0.0,0.0,0.0
2439,2021,3276541.0,409076.0,1161045.0,1699476.0,36182719.0,33862624.0,727.0,2.7,1.82,64.11,178.6,,,,354000.0,0.0,0.0,0.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1570121.0,0.0305972712027546,0.0638549434125632,0.049223034883667,0.0,0.0,,0.0,0.0,17.33782242723663,0.9358783677920944,2.00924645823328e-05,1.82,64.11,0.0305972712027546,0.0638549434125632,0.049223034883667,,,,17.33782242723663,0.9358783677920944,2.00924645823328e-05,1.82,64.11,,,,,0.0,0.0,0.0,0.0
2439,2022,3479432.0,467211.0,1224345.0,1800730.0,35398690.0,33428631.0,781.0,2.6,1.12,60.94,156.03,,,,366570.0,0.0,0.0,0.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1691556.0,0.0600807693022211,0.0744961289464658,-0.0219068153557806,1.0,0.0,,0.0,0.0,17.324923306316357,0.944346556327367,2.2062963346948714e-05,1.12,60.94,0.0600807693022211,0.0744961289464658,-0.0219068153557806,,,,17.324923306316357,0.944346556327367,2.2062963346948714e-05,1.12,60.94,,,,,0.0,0.0,0.0,0.0
2439,2023,3604044.0,456917.0,1186242.0,1964625.0,36690383.0,32611193.0,770.0,3.01,1.61,58.66,141.88,,,,303360.0,0.0,0.0,5.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1643159.0,0.0351874862546068,-0.0290282068342726,0.0358398633190866,0.0,0.0,,0.0,1.0,17.300166130966307,0.8888212750463793,2.0986425789013977e-05,1.61,58.66,0.0351874862546068,-0.0290282068342726,0.0358398633190866,,,,17.300166130966307,0.8888212750463793,2.0986425789013977e-05,1.61,58.66,,,,,0.0,0.0,0.0,0.0
2439,2024,3986711.0,494968.0,1320189.0,2142960.0,43855354.0,39119921.0,832.0,3.23,1.93,50.94,103.82,,,,261010.0,0.0,0.0,5.0,科技與通訊,M2327,通訊網路業,消費性電子,聲學產品,1815157.0,0.1009100318652684,0.0995513567868364,0.1783821323020333,0.0,0.0,,0.0,1.0,17.482142383701447,0.8920215534002987,1.8971457852101703e-05,1.93,50.94,0.1009100318652684,0.0995513567868364,0.1783821323020333,,,,17.482142383701447,0.8920215534002987,1.8971457852101703e-05,1.93,50.94,,,,,0.0,0.0,1.0,0.0
2440,2014,218384.0,71455.0,131732.0,15197.0,2535812.0,2406140.0,33.0,1.74,0.79,50.5,102.0,,,,,,,,資源轉化,M2328,電子零組件,電子零組件,連接器,203187.0,-0.0802174023105735,-0.0597432716689105,0.1550948073202658,0.0,0.0,,0.0,0.0,14.693534361687588,0.9488637170263412,1.3013583025871002e-05,0.79,50.5,-0.0802174023105735,-0.0597432716689105,0.1550948073202658,,,,14.693534361687588,0.9488637170263412,1.3013583025871002e-05,0.79,50.5,,,,,0.0,0.0,0.0,0.0
2440,2015,219976.0,60898.0,139403.0,19675.0,2440545.0,2220185.0,33.0,-0.99,-0.51,48.22,93.11,,,,,,,,資源轉化,M2328,電子零組件,電子零組件,連接器,200301.0,0.0072634683785839,-0.0143055021092539,-0.0382925263153453,1.0,0.0,,0.0,0.0,14.613101083709768,0.9097086921159004,1.3521569977197716e-05,-0.51,48.22,0.0072634683785839,-0.0143055021092539,-0.0382925263153453,,,,14.613101083709768,0.9097086921159004,1.3521569977197716e-05,-0.51,48.22,,,,,0.0,0.0,0.0,0.0
2440,2016,164836.0,40394.0,114083.0,10359.0,2314656.0,2219451.0,27.0,1.31,0.78,48.93,95.82,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,連接器,154477.0,-0.2885674092710957,-0.2597760172284982,-0.0529602946351808,1.0,1.0,,0.0,0.0,14.612770425968144,0.9588686180581476,1.1664800298618888e-05,0.78,48.93,-0.2885674092710957,-0.2597760172284982,-0.0529602946351808,,,,14.612770425968144,0.9588686180581476,1.1664800298618888e-05,0.78,48.93,,,,,0.0,0.0,0.0,0.0
2440,2017,165451.0,33305.0,117682.0,14464.0,3101784.0,2576645.0,27.0,2.38,2.01,53.52,115.16,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,連接器,150987.0,0.0037240382501195,-0.0228514775485439,0.2927163494503375,0.0,0.0,,0.0,0.0,14.761998723063243,0.8306977532929437,8.704668023305297e-06,2.01,53.52,0.0037240382501195,-0.0228514775485439,0.2927163494503375,,,,14.761998723063243,0.8306977532929437,8.704668023305297e-06,2.01,53.52,,,,,0.0,0.0,0.0,0.0
2440,2018,176683.0,38596.0,124110.0,14503.0,3385891.0,2652852.0,28.0,0.46,0.04,55.66,125.51,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,連接器,162706.0,0.0656820879632995,0.0747511508405232,0.0876396619818073,0.0,0.0,,0.0,0.0,14.791145845661031,0.7835018906397164,8.269610569271132e-06,0.04,55.66,0.0656820879632995,0.0747511508405232,0.0876396619818073,,,,14.791145845661031,0.7835018906397164,8.269610569271132e-06,0.04,55.66,,,,,0.0,0.0,0.0,0.0
2440,2019,160118.0,32619.0,109379.0,13784.0,2766521.0,2341472.0,26.0,1.78,1.2,55.31,123.76,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,連接器,141998.0,-0.098446123020409,-0.136131918238993,-0.2020265176705944,1.0,0.0,,0.0,0.0,14.666290349387747,0.846359742073167,9.398085176291812e-06,1.2,55.31,-0.098446123020409,-0.136131918238993,-0.2020265176705944,,,,14.666290349387747,0.846359742073167,9.398085176291812e-06,1.2,55.31,,,,,0.0,0.0,0.0,0.0
2440,2020,142197.0,31387.0,99872.0,7830.0,2990077.0,2184414.0,26.0,-2.35,3.1,42.42,73.67,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,連接器,131259.0,-0.1186976233141567,-0.0786405024456406,0.0777085654334257,0.0,0.0,,0.0,0.0,14.596858158322185,0.7305544305380764,8.695428244824465e-06,3.1,42.42,-0.1186976233141567,-0.0786405024456406,0.0777085654334257,,,,14.596858158322185,0.7305544305380764,8.695428244824465e-06,3.1,42.42,,,,,0.0,0.0,0.0,0.0
2440,2021,151182.0,32741.0,107499.0,7621.0,4202960.0,2509132.0,26.0,1.87,0.99,43.95,78.43,,,,,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,連接器,140240.0,0.0612709889394729,0.0661827700635875,0.340489899386668,0.0,0.0,,0.0,0.0,14.735447434566504,0.5969916439842397,6.18611645126292e-06,0.99,43.95,0.0612709889394729,0.0661827700635875,0.340489899386668,,,,14.735447434566504,0.5969916439842397,6.18611645126292e-06,0.99,43.95,,,,,0.0,0.0,0.0,0.0
2440,2022,154170.0,29465.0,118395.0,8447.0,3135693.0,2121628.0,25.0,1.03,0.17,34.23,52.06,,,,89.77,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,連接器,147860.0,0.0195714806325941,0.052910639515975,-0.2929388366781058,1.0,0.0,,0.0,0.0,14.56769427647332,0.6766057774150722,7.972719268117127e-06,0.17,34.23,0.0195714806325941,0.052910639515975,-0.2929388366781058,,,,14.56769427647332,0.6766057774150722,7.972719268117127e-06,0.17,34.23,,,,,0.0,0.0,0.0,0.0
2440,2023,148053.0,22390.0,111151.0,6687.0,2957327.0,2169823.0,26.0,-1.54,-2.09,43.18,76.0,,,,81.28,0.0,0.0,0.0,資源轉化,M2328,電子零組件,電子零組件,連接器,133541.0,-0.04048557190543,-0.1018573333342782,-0.058564382479247,1.0,1.0,,0.0,0.0,14.590156155369613,0.7337108814818246,8.791723066133707e-06,-2.09,43.18,-0.04048557190543,-0.1018573333342782,-0.058564382479247,,,,14.590156155369613,0.7337108814818246,8.791723066133707e-06,-2.09,43.18,,,,,0.0,0.0,0.0,0.0
